-1556.01 , 280.102 , -43.855 , 8.16441 , nan , 0.0158217 , 0.0352491 , nan , 0.0984858 , 0.0749836 , nan , 0.885692 , 0.0732811 , -0.579168 , -0.571969 , 0.373667 , 10852 , 5621.14 , 6133.9 , 4477.72 , 4533.54 , 4669.28 , 0.751226 , 2.06665 , 2.74966 , 3.96948 , 11.3248 , 13.2889 , -2.00138 , -0.809222 , 0.777883 , 0.765786 , 12.3772 , 18.3401 , 15015.5 , 7500.01 , 8461.26 , 0.843972 , 2.52297 , 3.70987 , 23.1358 , 49.0202 , 57.412 , 0
-1673.77 , 169.053 , -43.7575 , 8.22027 , nan , 0 , 0 , nan , 0.112367 , 0.0773037 , nan , 0.887634 , 0.0773037 , -0.356616 , -0.547991 , 0.368098 , 9974.66 , 6120.02 , 6680.25 , 4435.26 , 4490.31 , 4625.56 , 1.00654 , 1.96119 , 2.63772 , 4.4862 , 10.8361 , 12.9593 , -1.37793 , -0.927239 , 0.849271 , 1.19378 , 11.5504 , 18.0171 , 14284.1 , 8441.38 , 9368.44 , 1.04788 , 2.40235 , 3.61339 , 18.3416 , 41.2222 , 46.9735 , 0
-1673.77 , 169.053 , -43.7575 , 8.22027 , nan , 0 , 0 , nan , 0.112367 , 0.0773037 , nan , 0.887634 , 0.0773037 , -0.356616 , -0.547991 , 0.368098 , 9974.66 , 6120.02 , 6680.25 , 4435.26 , 4490.31 , 4625.56 , 1.00654 , 1.96119 , 2.63772 , 4.4862 , 10.8361 , 12.9593 , -1.37793 , -0.927239 , 0.849271 , 1.19378 , 11.5504 , 18.0171 , 14284.1 , 8441.38 , 9368.44 , 1.04788 , 2.40235 , 3.61339 , 18.3416 , 41.2222 , 46.9735 , 0
-1734.88 , 52.8267 , -43.6821 , 8.23053 , nan , 0 , 0 , nan , 0.123599 , 0.0762901 , nan , 0.876401 , 0.0762901 , -1.25884 , -0.571891 , 0.393222 , 7994.55 , 6284.58 , 6824.98 , 5231.21 , 4495.36 , 4631.23 , 1.34629 , 1.91591 , 2.61785 , 6.06367 , 10.6338 , 12.8367 , -0.870238 , -0.954172 , 0.83764 , 2.19789 , 11.1368 , 17.8501 , 12692.2 , 8807.95 , 9680.62 , 1.99818 , 2.37396 , 3.61 , 15.2784 , 38.2951 , 43.6066 , 0
-1787.51 , 147.765 , -43.562 , 8.17145 , -0 , 0 , 0 , 0.169553 , 0.129343 , 0.0729632 , 0.830447 , 0.870657 , 0.0729632 , -0.363872 , -0.547017 , 0.386483 , 5357.85 , 6367.82 , 6881.97 , 4378.7 , 4413.59 , 4542.32 , 1.73045 , 1.87921 , 2.55576 , 7.01012 , 10.4792 , 12.6946 , -1.25962 , -1.04458 , 0.864726 , 1.81074 , 9.69851 , 16.8471 , 7787.41 , 9134.94 , 9836.16 , 0.940825 , 2.15723 , 3.39303 , 22.4784 , 34.1638 , 38.5365 , 0
-1846.36 , 217.052 , -43.5135 , 8.12275 , -0 , 0 , 0 , 0.0645119 , 0.12214 , 0.0717442 , 0.935488 , 0.87786 , 0.0717442 , -0.262574 , -0.521992 , 0.383826 , 5309.42 , 6323.92 , 6844.48 , 4292.75 , 4349 , 4469.17 , 1.64537 , 1.87845 , 2.53135 , 6.96311 , 10.4939 , 12.6813 , -1.12514 , -1.08621 , 0.883275 , 2.0305 , 8.77385 , 16.038 , 7701.37 , 9040.28 , 9750.26 , 0.902361 , 1.98599 , 3.18702 , 27.6897 , 34.3514 , 38.6398 , 0
-1846.36 , 217.052 , -43.5135 , 8.12275 , -0 , 0 , 0 , 0.0645119 , 0.12214 , 0.0717442 , 0.935488 , 0.87786 , 0.0717442 , -0.262574 , -0.521992 , 0.383826 , 5309.42 , 6323.92 , 6844.48 , 4292.75 , 4349 , 4469.17 , 1.64537 , 1.87845 , 2.53135 , 6.96311 , 10.4939 , 12.6813 , -1.12514 , -1.08621 , 0.883275 , 2.0305 , 8.77385 , 16.038 , 7701.37 , 9040.28 , 9750.26 , 0.902361 , 1.98599 , 3.18702 , 27.6897 , 34.3514 , 38.6398 , 0
-1894.06 , 250.759 , -43.4738 , 8.07086 , -0 , 0 , 0 , 0.0958577 , 0.119512 , 0.0685177 , 0.904142 , 0.880488 , 0.0685177 , -0.358753 , -0.491192 , 0.364299 , 4927.96 , 6267.41 , 6797.76 , 4231.04 , 4287.65 , 4399.99 , 1.77263 , 1.86527 , 2.48934 , 8.45755 , 10.493 , 12.6539 , -0.936083 , -1.12088 , 0.903698 , 2.49316 , 7.63896 , 14.7537 , 7529.27 , 9062.66 , 9766.85 , 1.05762 , 1.8043 , 2.93522 , 41.8046 , 34.2429 , 38.4891 , 0
-1935.44 , 272.564 , -43.3585 , 7.91789 , nan , 0 , 0 , nan , 0.123875 , 0.0667706 , nan , 0.876125 , 0.0667706 , -0.474411 , -0.461016 , 0.338811 , 3848.64 , 6100.35 , 6669.23 , 3924.2 , 4172.86 , 4271.17 , 2.50879 , 1.87929 , 2.47714 , 14.3678 , 10.8251 , 12.9527 , -0.657945 , -1.18138 , 0.924586 , 3.76507 , 5.03761 , 10.6731 , 7314.15 , 9100.52 , 9794.56 , 1.20272 , 1.44037 , 2.36389 , 40.1622 , 34.2058 , 38.4093 , 0
-1935.44 , 272.564 , -43.3585 , 7.91789 , nan , 0 , 0 , nan , 0.123875 , 0.0667706 , nan , 0.876125 , 0.0667706 , -0.474411 , -0.461016 , 0.338811 , 3848.64 , 6100.35 , 6669.23 , 3924.2 , 4172.86 , 4271.17 , 2.50879 , 1.87929 , 2.47714 , 14.3678 , 10.8251 , 12.9527 , -0.657945 , -1.18138 , 0.924586 , 3.76507 , 5.03761 , 10.6731 , 7314.15 , 9100.52 , 9794.56 , 1.20272 , 1.44037 , 2.36389 , 40.1622 , 34.2058 , 38.4093 , 0
