-2143.21 , -21.5892 , -0 , -0 , 1 , 1.9061 , 4167.02 , 9322.79 , 3.28423 , 12.7248 , -0.890953 , 2.75873 , 2022.15 , 2.9791 , 41.7681 , -1743.97 , 296.749 , -24.3729 , 0.683742 , 0.0118933 , 0.0110867 , 0.0444428 , 0.0335395 , 0.943128 , 0.0356787 , 2.13174 , 0.223496 , 5453.83 , 5581.23 , 10085.3 , 10107.8 , 2.64175 , 2.6938 , 9.2181 , 9.6401 , -0.564535 , 0.575177 , 4.16992 , 4.23381 , 2209.73 , 2343.25 , 4.88715 , 5.06242 , 44.2488 , 45.8505 , 0.0421154 , 0.0324258 , 0.0267501 , 0.0242246 , 0.0232569 , 0.0229334 , 0.0228201 , 0.0225558 , 0.0219634 , 0.0211956 , 0.0205657 , 0.020256 , 0.0202069 , 0
-2308.09 , -21.7315 , -0 , 0.0623792 , 0.937621 , 2.14013 , 5219.85 , 10071.7 , 2.70692 , 9.27553 , -0.854601 , 2.69877 , 2151.22 , 4.05757 , 41.0516 , -1885 , 354.561 , -24.3737 , 0.663837 , 0.0118933 , 0.0110867 , 0.0451714 , 0.0337228 , 0.9424 , 0.0355976 , 2.13028 , 0.223317 , 5419.03 , 5545.86 , 10067.9 , 10090.2 , 2.65927 , 2.70994 , 9.30421 , 9.71307 , -0.575364 , 0.588562 , 4.12699 , 4.20088 , 2202.85 , 2336.66 , 4.82858 , 5.0067 , 43.6358 , 45.1944 , 0.0339854 , 0.0255149 , 0.0208873 , 0.0189444 , 0.0180424 , 0.0174352 , 0.0170338 , 0.0168019 , 0.0166452 , 0.0164916 , 0.0163348 , 0.0162681 , 0.016319 , 0
-1200.26 , -21.8328 , 0.0331993 , 0.0760387 , 0.890762 , 2.34125 , 6131.71 , 10518.3 , 2.2411 , 7.02223 , -1.27329 , 1.72099 , 2065.17 , 4.60214 , 40.9287 , -1748.05 , 419.033 , -24.3815 , 0.647698 , 0.0128392 , 0.0118304 , 0.0461605 , 0.034247 , 0.940465 , 0.0370091 , 2.14483 , 0.224734 , 5456.97 , 5584.44 , 10089.7 , 10112.3 , 2.64477 , 2.69694 , 9.23177 , 9.65376 , -0.604443 , 0.631917 , 4.02326 , 4.1257 , 2228.66 , 2355.84 , 4.81177 , 4.99052 , 42.19 , 43.2659 , 0.0790083 , 0.0616668 , 0.0514586 , 0.0466494 , 0.0445228 , 0.0432798 , 0.0423104 , 0.0414592 , 0.0405098 , 0.0393836 , 0.0383228 , 0.0375758 , 0.037212 , 0
-1379.97 , -21.8157 , 0.0205626 , 0.0242553 , 0.955182 , 2.1069 , 5767.2 , 10365.8 , 2.43979 , 7.91608 , -0.9215 , 2.42272 , 2237.27 , 4.57566 , 54.0084 , -1686.7 , 406.376 , -24.3869 , 0.6463 , 0.0136617 , 0.0116221 , 0.0460661 , 0.034304 , 0.939736 , 0.0365303 , 2.13711 , 0.222585 , 5510.19 , 5632.84 , 10128 , 10149.6 , 2.62707 , 2.67942 , 9.12799 , 9.5542 , -0.611939 , 0.64166 , 3.98643 , 4.09988 , 2278.57 , 2389.77 , 4.82421 , 5.00152 , 42.3272 , 43.4314 , 0.0456745 , 0.0368523 , 0.0320602 , 0.0295661 , 0.0275387 , 0.0255774 , 0.0240697 , 0.0231638 , 0.0226229 , 0.0221984 , 0.0218387 , 0.0216038 , 0.0214878 , 0
-1249.04 , -21.9208 , 0.0146383 , 0.0201979 , 0.965164 , 2.36374 , 3893.13 , 9095.11 , 3.46594 , 13.94 , -1.05218 , 2.37828 , 1893.07 , 2.40564 , 62.53 , -1624.18 , 406.208 , -24.408 , 0.620966 , 0.0131575 , 0.0112907 , 0.0445823 , 0.0345873 , 0.941724 , 0.0365076 , 2.14191 , 0.226098 , 5482.94 , 5612.33 , 10105.2 , 10128.6 , 2.64213 , 2.69778 , 9.22955 , 9.68795 , -0.635689 , 0.669033 , 3.87197 , 3.99212 , 2256.2 , 2369.34 , 4.78331 , 4.97761 , 42.6011 , 43.8026 , 0.0715407 , 0.0592735 , 0.0519264 , 0.0481162 , 0.0454975 , 0.0430046 , 0.0408027 , 0.0391061 , 0.037688 , 0.0363168 , 0.0350723 , 0.0341383 , 0.0335469 , 0
-1446.64 , -22.5367 , 0.032235 , 0.0343603 , 0.933405 , 2.15925 , 5092.55 , 9969.41 , 2.74014 , 9.48879 , -0.940077 , 2.4742 , 1893.07 , 3.89265 , 36.2038 , -1601.99 , 384.482 , -24.4513 , 0.538775 , 0.0133738 , 0.011598 , 0.0448178 , 0.0344968 , 0.941273 , 0.0365379 , 2.1484 , 0.224169 , 5443.58 , 5573.03 , 10084.2 , 10107.4 , 2.66116 , 2.71538 , 9.32444 , 9.76893 , -0.65368 , 0.687997 , 3.79152 , 3.92137 , 2245.87 , 2360.51 , 4.6946 , 4.88767 , 42.4916 , 43.7085 , 0.044693 , 0.0337934 , 0.0273548 , 0.0245964 , 0.0240317 , 0.0242986 , 0.0243497 , 0.0238469 , 0.0230942 , 0.0224654 , 0.0220978 , 0.0219413 , 0.0218561 , 0
-1220.91 , -22.2921 , -0 , 0.0699991 , 0.930001 , 2.56924 , 5936.15 , 10444.2 , 2.35359 , 7.51999 , -1.05498 , 2.0988 , 1936.1 , 4.61906 , 33.9826 , -1559.64 , 381.764 , -24.4619 , 0.56862 , 0.0133738 , 0.011598 , 0.0410433 , 0.0250901 , 0.945047 , 0.0296565 , 2.17358 , 0.234432 , 5389.66 , 5508.7 , 10058.8 , 10080.2 , 2.67638 , 2.72747 , 9.39434 , 9.81637 , -0.672249 , 0.709859 , 3.73794 , 3.88336 , 2173.59 , 2271.9 , 4.62735 , 4.81196 , 42.8443 , 43.9465 , 0.0561106 , 0.0394623 , 0.0298659 , 0.0264911 , 0.0269028 , 0.028673 , 0.0300754 , 0.0303739 , 0.0297502 , 0.0288054 , 0.028125 , 0.0279546 , 0.0280286 , 0
-1209.36 , -21.8376 , 0.0267947 , 0.0292515 , 0.943954 , 2.05635 , 5758.39 , 10351.5 , 2.42677 , 7.87252 , -0.998338 , 2.24057 , 2151.22 , 4.51975 , 42.0895 , -1281.49 , 96.4379 , -24.2654 , 0.529501 , 0.0144456 , 0.0115506 , 0.0422133 , 0.0237975 , 0.942805 , 0.0274543 , 2.16418 , 0.234232 , 5342.02 , 5453.47 , 10032.3 , 10052.1 , 2.68714 , 2.7365 , 9.45074 , 9.85746 , -0.69456 , 0.732122 , 3.63897 , 3.79369 , 2066.89 , 2101.86 , 4.56164 , 4.73846 , 43.6251 , 44.5172 , 0.0496874 , 0.0381688 , 0.0318978 , 0.0292518 , 0.0278338 , 0.0265434 , 0.0254366 , 0.0247035 , 0.024302 , 0.0240666 , 0.0239282 , 0.0239603 , 0.0241343 , 0
-1488.95 , -21.9507 , 0.0361716 , 0.0382246 , 0.925604 , 2.20473 , 5505.28 , 10219.2 , 2.54832 , 8.46867 , -1.07136 , 2.12966 , 2151.22 , 3.72646 , 35.5366 , -1341.47 , 127.279 , -24.2702 , 0.515745 , 0.0155435 , 0.0122385 , 0.0420679 , 0.0238104 , 0.941853 , 0.027621 , 2.15561 , 0.228608 , 5312.73 , 5421.84 , 10016.6 , 10035.8 , 2.69832 , 2.74633 , 9.50614 , 9.90107 , -0.714037 , 0.753825 , 3.57569 , 3.74465 , 2037.64 , 2066.53 , 4.484 , 4.66087 , 43.1237 , 44.0438 , 0.0558777 , 0.0429328 , 0.0357863 , 0.0328034 , 0.0315424 , 0.0305966 , 0.0296037 , 0.0286063 , 0.0277856 , 0.0272991 , 0.0271117 , 0.0270352 , 0.0268828 , 0
69.9872 , -21.2907 , 0.0107293 , 0.0491816 , 0.940089 , 2.03565 , 4533.21 , 9604.85 , 3.06318 , 11.3296 , -0.934375 , 2.57216 , 1979.12 , 3.42663 , 43.3226 , -1059.18 , 575.945 , -24.2816 , 0.597483 , 0.0156717 , 0.0121704 , 0.0433062 , 0.0233384 , 0.940486 , 0.0268176 , 2.12902 , 0.200645 , 5278.18 , 5390.12 , 9995.66 , 10015.2 , 2.71873 , 2.76712 , 9.61801 , 10.0127 , -0.721879 , 0.762476 , 3.55465 , 3.72869 , 2025.59 , 2054.08 , 4.42926 , 4.61233 , 43.1078 , 44.0282 , 0.0470815 , 0.0348079 , 0.0272823 , 0.0237504 , 0.022614 , 0.022724 , 0.0233024 , 0.0237562 , 0.0237739 , 0.023464 , 0.0232376 , 0.023325 , 0.0235353 , 0
