-423.982 , -43.5403 , 0.0295909 , 0.030218 , 0.940191 , 2.46046 , 5561.86 , 10103.9 , 2.26628 , 7.26094 , -0.0546763 , 42.6606 , 817.463 , 11.951 , 85.4128 , -926.557 , 361.662 , -49.7216 , 1.78105 , 0.0115773 , 0.00750799 , 0.0389254 , 0.0155419 , 0.945985 , 0.0152648 , 2.42803 , 0.176164 , 4936.5 , 5046.24 , 9717.37 , 9742.19 , 2.77452 , 2.83572 , 10.128 , 10.6835 , -0.177163 , 0.206048 , 18.4749 , 20.7058 , 1216.73 , 1232.96 , 7.28731 , 7.78166 , 93.0817 , 98.5908 , 0.000297485 , 0.0002707 , 0.000248621 , 0.00023012 , 0.000214523 , 0.000201253 , 0.000189706 , 0.000179464 , 0.000170457 , 0.000162557 , 0.000155701 , 0.000149927 , 0.000145237 , 1
-704.339 , -43.2327 , -0 , 0.0621008 , 0.937899 , 2.01935 , 4312.53 , 9228.71 , 2.76788 , 9.98929 , -0.0507204 , 50.2377 , 602.341 , 9.04604 , 102.535 , -871.002 , 327.656 , -49.7025 , 1.82296 , 0.0113636 , 0.00775442 , 0.0403158 , 0.0159917 , 0.944809 , 0.0146986 , 2.39217 , 0.164031 , 4916.69 , 5028.31 , 9695.43 , 9720.76 , 2.7703 , 2.83152 , 10.1167 , 10.6727 , -0.165043 , 0.193787 , 20.2124 , 22.9747 , 1189.19 , 1211.64 , 7.44956 , 7.92664 , 91.5642 , 96.7026 , 0.000347097 , 0.000317239 , 0.000291166 , 0.000269073 , 0.000251135 , 0.000236944 , 0.000225616 , 0.000216224 , 0.00020797 , 0.000200247 , 0.00019277 , 0.000185528 , 0.000178678 , 1
-1165.77 , -46.7134 , -0 , 0.0662304 , 0.93377 , 2.32952 , 7047.74 , 10857 , 1.83752 , 5.36263 , -0.0697908 , 29.909 , 1290.73 , 13.0471 , 57.6471 , -1165.77 , 0 , -49.022 , 1.31241 , 0.010998 , 0.00806008 , 0.0410062 , 0.016707 , 0.944484 , 0.0148485 , 2.3884 , 0.164346 , 4970.64 , 5096.22 , 9716.85 , 9744.07 , 2.74548 , 2.81263 , 10.0099 , 10.6055 , -0.152986 , 0.179546 , 21.1644 , 23.7092 , 1187.47 , 1209.77 , 7.73417 , 8.26034 , 88.7553 , 93.9696 , 0.000316902 , 0.000278648 , 0.000250781 , 0.000230104 , 0.000215178 , 0.000204221 , 0.000195869 , 0.000189313 , 0.000184037 , 0.000179494 , 0.000175307 , 0.000171152 , 0.000166834 , 1
-1372.92 , -46.2166 , -0 , 0.109718 , 0.890282 , 2.31809 , 6583.2 , 10649.2 , 1.95249 , 5.83728 , -0.0560162 , 38.0933 , 1118.63 , 13.0506 , 58.8652 , -1269.35 , 103.571 , -49.0075 , 1.33707 , 0.0107852 , 0.00827454 , 0.0443297 , 0.0211818 , 0.941373 , 0.0174958 , 2.37048 , 0.145518 , 5091.82 , 5215.35 , 9790.26 , 9817.11 , 2.67343 , 2.73857 , 9.60505 , 10.1809 , -0.141353 , 0.165983 , 22.3928 , 24.8594 , 1180.59 , 1202.9 , 8.13841 , 8.64286 , 85.2724 , 90.0942 , 0.000233977 , 0.000205435 , 0.000183484 , 0.000166574 , 0.000153876 , 0.0001443 , 0.000137076 , 0.000131701 , 0.000127843 , 0.000125111 , 0.000123117 , 0.000121531 , 0.000120035 , 1
444.099 , -31.8126 , -0 , 0.0525022 , 0.947498 , 2.33181 , 5673.53 , 10294.2 , 2.44944 , 8.00387 , -0.0893942 , 25.3822 , 1419.8 , 9.3489 , 60.0799 , -698.198 , 812.14 , -47.7465 , 3.8174 , 0.0107852 , 0.00827454 , 0.0444963 , 0.021229 , 0.941207 , 0.0174167 , 2.36169 , 0.140885 , 5137.89 , 5260.19 , 9818.33 , 9845.5 , 2.64941 , 2.71434 , 9.47334 , 10.0553 , -0.131718 , 0.15332 , 23.1144 , 25.3299 , 1185.75 , 1208.7 , 8.32744 , 8.79433 , 81.6466 , 85.7476 , 0.000540935 , 0.000346016 , 0.000244642 , 0.000233594 , 0.000269197 , 0.000300375 , 0.000301181 , 0.000278719 , 0.000256613 , 0.000251742 , 0.000262856 , 0.000276347 , 0.00028021 , 1
398.692 , -29.5838 , 0.0066134 , 0.0326065 , 0.96078 , 2.77969 , 5568.82 , 10211.2 , 2.44405 , 8.02035 , -0.137713 , 16.4097 , 1333.76 , 8.30081 , 87.095 , -423.975 , 848.689 , -47.2914 , 4.62156 , 0.0106709 , 0.00831155 , 0.0442804 , 0.0213212 , 0.941913 , 0.0178331 , 2.37293 , 0.161118 , 5151.97 , 5274.6 , 9825.2 , 9852.56 , 2.64052 , 2.70596 , 9.4293 , 10.0177 , -0.123869 , 0.140728 , 23.4924 , 25.5036 , 1187.47 , 1210.57 , 8.43589 , 8.87956 , 79.412 , 82.6956 , 0.00157173 , 0.0010699 , 0.000799043 , 0.000755255 , 0.000833317 , 0.000906878 , 0.000907141 , 0.000845496 , 0.000778794 , 0.000753142 , 0.000771076 , 0.000800764 , 0.000809888 , 1
412.964 , -26.6452 , 0.0122173 , 0.0431455 , 0.944637 , 1.79279 , 7236.98 , 11041.2 , 1.95395 , 5.73191 , -0.404387 , 5.01028 , 1505.85 , 7.07844 , 67.8158 , -256.587 , 829.634 , -46.7502 , 5.55083 , 0.010775 , 0.00831397 , 0.044539 , 0.0212665 , 0.941885 , 0.0178282 , 2.34434 , 0.19463 , 5228.02 , 5364.48 , 9862.19 , 9892.2 , 2.61388 , 2.68335 , 9.30403 , 9.92603 , -0.12706 , 0.148764 , 23.4068 , 25.4832 , 1196.08 , 1220.47 , 8.48918 , 8.91796 , 76.6598 , 79.2207 , 0.0111124 , 0.00672699 , 0.00456372 , 0.00446121 , 0.00538362 , 0.00616228 , 0.0062207 , 0.00573096 , 0.00524278 , 0.0051482 , 0.00541319 , 0.00571773 , 0.00579093 , 1
455.627 , -24.0185 , 0.01198 , 0.0407548 , 0.947265 , 1.77335 , 7277.44 , 11061 , 1.94723 , 5.70184 , -0.540739 , 3.73564 , 1376.78 , 6.10039 , 96.0795 , -137.885 , 802.514 , -46.1302 , 6.53476 , 0.0108736 , 0.00831306 , 0.0442097 , 0.0212588 , 0.942452 , 0.0177648 , 2.31044 , 0.216131 , 5348.22 , 5492.35 , 9928.71 , 9960.75 , 2.5644 , 2.63562 , 9.04612 , 9.69134 , -0.136425 , 0.173397 , 23.239 , 25.4448 , 1197.8 , 1222.38 , 8.5526 , 8.95563 , 75.5624 , 77.6848 , 0.030197 , 0.0179981 , 0.0119603 , 0.0117856 , 0.0145433 , 0.016845 , 0.0170106 , 0.0155801 , 0.0141922 , 0.0139879 , 0.0148312 , 0.0157428 , 0.0159164 , 1
424.305 , -22.9598 , 0.0114196 , 0.0298155 , 0.958765 , 1.87822 , 7729.54 , 11216.7 , 1.82886 , 5.23787 , -0.901132 , 2.16262 , 1505.85 , 5.82201 , 72.8263 , -57.5721 , 768.587 , -45.4795 , 7.41099 , 0.010996 , 0.00829766 , 0.0436426 , 0.0214453 , 0.943219 , 0.0180365 , 2.2913 , 0.231804 , 5520.68 , 5664.66 , 10033 , 10064 , 2.48938 , 2.55566 , 8.62091 , 9.2167 , -0.164572 , 0.246959 , 22.8066 , 25.3159 , 1206.4 , 1232.18 , 8.63516 , 8.99968 , 73.6684 , 75.2953 , 0.0595281 , 0.0353905 , 0.0235714 , 0.0231614 , 0.0284338 , 0.0328984 , 0.0333431 , 0.0307227 , 0.028085 , 0.027603 , 0.029099 , 0.0308121 , 0.0312364 , 1
486.211 , -21.7525 , 0.0101989 , 0.0372416 , 0.952559 , 2.53241 , 4640.44 , 9679.29 , 2.99637 , 10.9598 , -0.639252 , 3.74006 , 1247.71 , 3.79083 , 156.155 , 10.4007 , 741.099 , -44.7916 , 8.23842 , 0.0109056 , 0.00829355 , 0.0423043 , 0.0207477 , 0.945108 , 0.0163663 , 2.29593 , 0.23539 , 5526.57 , 5669.41 , 10042.3 , 10072.8 , 2.49556 , 2.56271 , 8.64751 , 9.24732 , -0.183206 , 0.275919 , 22.3836 , 25.1645 , 1204.68 , 1230.41 , 8.52025 , 8.93268 , 76.8047 , 80.0186 , 0.0681154 , 0.0408043 , 0.0270307 , 0.0266842 , 0.0330778 , 0.038327 , 0.03851 , 0.0350005 , 0.0317727 , 0.0314963 , 0.0336578 , 0.0357508 , 0.0358931 , 1
